"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"4032378-00","","馬場","","33.227013","129.972295","4032378-00","","0","4032378","",""
"4032379-00","","黒牟田入口","","33.231385","129.969819","4032379-00","","0","4032379","",""
"4032380-00","","松尾","","33.235336","129.968643","4032380-00","","0","4032380","",""
"4032381-00","","馬渡公民館前","","33.241006","129.971414","4032381-00","","0","4032381","",""
"4032382-00","","武雄北中学校前","","33.242013","129.975587","4032382-00","","0","4032382","",""
"4032383-00","","山中公民館前","","33.244514","129.978652","4032383-00","","0","4032383","",""
"3116722-20","","若木公民館前(2)","","33.254302","129.991168","3116722-20","","0","3116722","",""
"4032384-00","","柿田代公民館前","","33.2409","129.967549","4032384-00","","0","4032384","",""
"4032385-00","","多々良入口","","33.236815","129.966957","4032385-00","","0","4032385","",""
"4032386-00","","亀の甲","","33.232016","129.966467","4032386-00","","0","4032386","",""
"4032387-00","","病院前","","33.229891","129.964346","4032387-00","","0","4032387","",""
"4032388-00","","梅の原","","33.226338","129.963966","4032388-00","","0","4032388","",""
"4032389-00","","海正原","","33.217672","129.962867","4032389-00","","0","4032389","",""
"4032390-00","","鯰渕","","33.212922","129.964934","4032390-00","","0","4032390","",""
"4032391-00","","森の木公民館前","","33.212187","129.973005","4032391-00","","0","4032391","",""
"4032368-00","","水道公園前","","33.201054","130.024411","4032368-00","","0","4032368","",""
"4033392-20","","高木眼科前(2)","","33.111475","130.091699","4033392-20","","0","4033392","",""
"4033393-20","","御神松(2)","","33.111907","130.088785","4033393-20","","0","4033393","",""
"4033397-00","","ララベル","","33.097637","130.101816","4033397-00","","0","4033397","",""
"4033396-10","","どんとこい前(1)","","33.096992","130.093878","4033396-10","","0","4033396","",""
"4033393-10","","御神松(1)","","33.112016","130.08859","4033393-10","","0","4033393","",""
"4033392-10","","高木眼科前(1)","","33.111494","130.092026","4033392-10","","0","4033392","",""
"4033396-20","","どんとこい前(2)","","33.096933","130.094044","4033396-20","","0","4033396","",""
"1001002","","佐賀駅バスセンター","","33.2645244","130.2992587","","","1","","",""
"1002003","","市役所前","","33.2637","130.300125","","","1","","",""
"1002004","","駅南本町","","33.2617823","130.2983558","","","1","","",""
"1002005","","唐人町","","33.2584455","130.2991305","","","1","","",""
"1002006","","白山","","33.2550875","130.2997195","","","1","","",""
"1002007","","中の小路","","33.2539385","130.2999175","","","1","","",""
"1002008","","県庁前","","33.2514285","130.300229","","","1","","",""
"1002009","","佐嘉神社前","","33.2510705","130.3027565","","","1","","",""
"1011039","","片田江","","33.2513793","130.3060607","","","1","","",""
"1020092","","水ヶ江大通り","","33.24954","130.30637","","","1","","",""
"1020093","","大隈重信記念館入口","","33.24835","130.30672","","","1","","",""
"1020094","","竜校前","","33.245995","130.308005","","","1","","",""
"1020095","","横小路","","33.24389","130.308435","","","1","","",""
"1020096","","大崎","","33.2412825","130.310025","","","1","","",""
"1023135","","袋住宅前","","33.23877","130.31017","","","1","","",""
"1023136","","八田橋","","33.237125","130.31028","","","1","","",""
"1023137","","八田宮前","","33.233625","130.3117","","","1","","",""
"1023138","","三角茶屋","","33.23026","130.312255","","","1","","",""
"1023139","","南里","","33.226045","130.31334","","","1","","",""
"1023140","","農業大学校前","","33.22329","130.31341","","","1","","",""
"1023141","","南里南","","33.220235","130.313385","","","1","","",""
"1023142","","坂井","","33.21463","130.313285","","","1","","",""
"1023143","","西古賀","","33.21084","130.31327","","","1","","",""
"1023144","","西川副小学校前","","33.207435","130.31356","","","1","","",""
"1023145","","鋤崎","","33.202665","130.314095","","","1","","",""
"1023146","","小々森入口","","33.196595","130.314775","","","1","","",""
"1023147","","鹿江団地東","","33.193645","130.315225","","","1","","",""
"1023148","","咾分","","33.19178","130.316285","","","1","","",""
"1023149","","川副支所前","","33.19154","130.31921","","","1","","",""
"1023150","","犬井道","","33.189865","130.3198","","","1","","",""
"1023151","","平田分","","33.189325","130.32321","","","1","","",""
"1023152","","和崎","","33.190135","130.329065","","","1","","",""
"1023153","","中津","","33.18971","130.3311","","","1","","",""
"1023154","","上の小路","","33.182755","130.34248","","","1","","",""
"1023155","","大詫間","","33.17902","130.34241","","","1","","",""
"1020097","","自動車学校前","","33.240065","130.314665","","","1","","",""
"1020098","","南佐賀","","33.23891","130.317185","","","1","","",""
"1020099","","東高校前","","33.23743","130.32052","","","1","","",""
"1020100","","千々岩","","33.235745","130.32437","","","1","","",""
"1020101","","光法西","","33.23402","130.32817","","","1","","",""
"1020102","","光法","","33.23236","130.33194","","","1","","",""
"1020103","","山領北","","33.230395","130.33641","","","1","","",""
"1020104","","山領","","33.228195","130.34124","","","1","","",""
"1020105","","野町","","33.226815","130.34444","","","1","","",""
"1020106","","小杭","","33.224675","130.34917","","","1","","",""
"1020107","","諸富支所前","","33.222775","130.353415","","","1","","",""
"1020108","","諸富橋","","33.222735","130.36097","","","1","","",""
"1020109","","昇開橋前","","33.218155","130.360915","","","1","","",""
"1020110","","石塚","","33.215535","130.3563","","","1","","",""
"1020111","","浮盃","","33.214095","130.3528","","","1","","",""
"1020112","","寺井橋","","33.21365","130.34671","","","1","","",""
"1020113","","上下角","","33.212883","130.342411","","","1","","",""
"1020114","","佐野常民記念館入口","","33.212735","130.337685","","","1","","",""
"1020115","","上早","","33.211085","130.335425","","","1","","",""
"1020116","","中川副小学校前","","33.208795","130.335355","","","1","","",""
"1020118","","早津江","","33.20546","130.3353","","","1","","",""
"1020117","","中早","","33.20673","130.33524","","","1","","",""
"1021119","","水ヶ江","","33.24705","130.309165","","","1","","",""
"1021120","","朝日町","","33.2474","130.31207","","","1","","",""
"1021121","","安住団地入口","","33.24531","130.314395","","","1","","",""
"1021122","","武藤","","33.242075","130.31608","","","1","","",""
"1021123","","中原眼科前","","33.24102","130.320695","","","1","","",""
"1021124","","北川副小西","","33.24012","130.32247","","","1","","",""
"1021125","","北川副公民館前","","33.238995","130.32398","","","1","","",""
"1021126","","江上","","33.239225","130.32754","","","1","","",""
"1021127","","増田宿","","33.238675","130.33154","","","1","","",""
"1021128","","光法団地前","","33.235915","130.331765","","","1","","",""
"1021129","","光法北","","33.23357","130.331855","","","1","","",""
"1021130","","諸富橋北","","33.22375","130.36409","","","1","","",""
"1021131","","味の素東門","","33.225465","130.365815","","","1","","",""
"1021132","","徳富大橋","","33.22939","130.37036","","","1","","",""
"1021133","","徳富","","33.234935","130.370825","","","1","","",""
"1021134","","橋津","","33.23615","130.3698","","","1","","",""
"1030219","","堀江通","","33.26394","130.2932925","","","1","","",""
"1030220","","東神野","","33.266635","130.293645","","","1","","",""
"1030221","","三溝","","33.269115","130.29383","","","1","","",""
"1030222","","商業高校前","","33.271385","130.29399","","","1","","",""
"1030223","","市文化会館前","","33.276375","130.293275","","","1","","",""
"1030224","","総合体育館前","","33.27857","130.292695","","","1","","",""
"1030225","","館橋","","33.28103","130.29215","","","1","","",""
"1030226","","高木瀬小学校前","","33.284275","130.291215","","","1","","",""
"1030227","","高木瀬公民館前","","33.286373","130.28934","","","1","","",""
"1030228","","高木瀬工場団地","","33.288325","130.288355","","","1","","",""
"1030229","","三本松","","33.29477","130.286785","","","1","","",""
"1030230","","川原","","33.298825","130.285385","","","1","","",""
"1030231","","福田","","33.30178","130.2844","","","1","","",""
"1030232","","グリコ乳業前","","33.3045445","130.283372","","","1","","",""
"1030233","","尼寺","","33.30855","130.282035","","","1","","",""
"1030234","","尼寺東","","33.3105083","130.284374","","","1","","",""
"1030235","","真島","","33.311015","130.28823","","","1","","",""
"1030236","","福島","","33.31091","130.292475","","","1","","",""
"1030237","","西千布","","33.310495","130.29728","","","1","","",""
"1030238","","千布","","33.310265","130.300115","","","1","","",""
"1030239","","金立団地前","","33.31211","130.300975","","","1","","",""
"1030240","","整肢学園前","","33.3150505","130.3010635","","","1","","",""
"1030241","","金立","","33.31902","130.30118","","","1","","",""
"1030242","","正現社前","","33.320575","130.30243","","","1","","",""
"1030243","","来迎寺","","33.321525","130.306145","","","1","","",""
"1030244","","若宮原","","33.322525","130.313075","","","1","","",""
"1030245","","自動車試験場前","","33.32365","130.31613","","","1","","",""
"1030246","","運転免許センター","","33.32443","130.31787","","","1","","",""
"1030218","","佐賀駅北口","","33.26516","130.296832","","","1","","",""
"1030247","","開拓入口","","33.32502","130.30476","","","1","","",""
"1030248","","弘学館前","","33.328065","130.30526","","","1","","",""
"1030249","","金立いこいの広場","","33.32827","130.308775","","","1","","",""
"1030250","","島崎","","33.32505","130.3086","","","1","","",""
"1003021","","佐賀女子短大・高校前","","33.24626","130.28627","","","1","","",""
"1003016","","道祖元町","","33.247485","130.28502","","","1","","",""
"1003015","","西田代","","33.249276","130.287697","","","1","","",""
"1003013","","辻の堂","","33.250473","130.2940623","","","1","","",""
"1003012","","県警本部前","","33.250695","130.298559","","","1","","",""
"1003020","","旭学園通り南","","33.244215","130.28669","","","1","","",""
"1003019","","佐賀大学西","","33.244515","130.288595","","","1","","",""
"1003018","","佐賀大学前","","33.2447967","130.29317","","","1","","",""
"1003017","","与賀町","","33.24861","130.292725","","","1","","",""
"1003011","","県庁前","","33.250532","130.298565","","","1","","",""
"1003014","","与賀町西","","33.249783","130.291639","","","1","","",""
"1006034","","佐賀城跡","","33.2467","130.30214","","","1","","",""
"1006033","","サガテレビ前","","33.247155","130.30082","","","1","","",""
"1006032","","県庁舎","","33.248385","130.30057","","","1","","",""
"1024168","","どんどんどんの森東","","33.2619625","130.2936","","","1","","",""
"1058324","","どんどんどんの森前","","33.259115","130.29129","","","1","","",""
"1058325","","多布施","","33.258935","130.289745","","","1","","",""
"1058326","","多布施橋","","33.258555","130.28629","","","1","","",""
"1058327","","佐賀工業高校前","","33.25793","130.28418","","","1","","",""
"1058328","","中折","","33.25736","130.282285","","","1","","",""
"1058329","","北高前","","33.256535","130.278575","","","1","","",""
"1058330","","新栄小前","","33.25629","130.27585","","","1","","",""
"1058331","","新栄小西","","33.256085","130.27055","","","1","","",""
"1058332","","鍋島駅南","","33.255825","130.265395","","","1","","",""
"1058333","","鍋島駅西","","33.26158","130.263145","","","1","","",""
"1058334","","江頭西","","33.264005","130.262705","","","1","","",""
"1058335","","市営江頭団地前","","33.2650488","130.2615934","","","1","","",""
"1058336","","クレオパーク鍋島北","","33.26663","130.25948","","","1","","",""
"1058337","","クレオパーク鍋島","","33.26495","130.25958","","","1","","",""
"1024169","","駅南本町西","","33.261605","130.297195","","","1","","",""
"1059338","","新栄団地","","33.25953","130.277175","","","1","","",""
"1059339","","八戸溝一丁目","","33.26142","130.27522","","","1","","",""
"1059340","","八戸溝二丁目","","33.26175","130.274065","","","1","","",""
"1059341","","西佐賀団地","","33.261345","130.270375","","","1","","",""
"1059342","","鍋島駅北","","33.260555","130.26602","","","1","","",""
"1059343","","江頭","","33.26268","130.2641","","","1","","",""
"1059344","","深町","","33.254865","130.264235","","","1","","",""
"1059345","","扇町北","","33.245575","130.265805","","","1","","",""
"1019091","","医療センター好生館","","33.241555","130.267985","","","1","","",""
"1024156","","博物館前","","33.245065","130.301455","","","1","","",""
